,Hotel_name,Rating,Description,Link,City_name,Lat,Lon
284,Hotel Paris Gare Montparnasse TGV,7.8,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Paris Gare Montparnasse TGV !   pour économiser. L'Hôtel Concorde Montparnasse se situe sur la rive gauche à Paris, dans le quartier de Montparnasse, à 20 minutes de route du stade Parc des Princes. Ses chambres élégantes comprennent la climatisation, une télévision par câble à écran plat, un plateau/bouilloire et une connexion Internet gratuite. Certaines chambres sont orientées à l'ouest et offrent une vue sur la tour Eiffel. Leur salle de bains privative est pourvue d'articles de toilette gratuits et d'un sèche-cheveux. Doté d'une terrasse ouverte quand le temps le permet, le restaurant ô'40 sert une cuisine maison moderne pour le déjeuner et le dîner, ainsi qu'un petit-déjeuner buffet. Au bar Le Wengé, vous pourrez aussi déguster une grande variété de boissons. De plus, l'Hôtel Concorde Montparnasse dispose de salles de réunion pouvant accueillir jusqu'à 150 participants. Lors de votre séjour, vous rejoindrez la gare et la station de métro Montparnasse en seulement 3 minutes de marche (lignes 4, 6, 12 et 13). Vous y trouverez également des lignes de bus. Enfin, vous découvrirez le quartier de la Gaîté et ses théâtres à 400 mètres, tandis que les commerces de la rue de Rennes sont accessibles à 1 km de l'Hôtel Concorde Montparnasse.  C'est le quartier préféré des voyageurs visitant Paris, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  Chaîne hôtelière/marque:Mercure", https://www.booking.com/hotel/fr/hotelparismontparn.fr.html?label=gen173nr-1FCAMoTTjjAkgNWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBAogCAagCA7gCkuqqlgbAAgHSAiRmYjcyNzhiZC1kZDg2LTRlOTAtOTcwZi1iMjFkNjkyZGJkOWLYAgXgAgE&sid=1b0b1ea9085c05c4244ffa6130b1802b,Paris,48.83765251,2.31828555
285,B&B Hôtel Paris 17 Batignolles,8.1,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement B&B Hôtel Paris 17 Batignolles !   pour économiser. Le B&B Hôtel Paris 17 Batignolles est situé dans le nord-ouest de Paris, à seulement 50 mètres de la station de métro et gare RER Porte de Clichy. L’établissement propose des chambres élégantes insonorisées et climatisées, une connexion Wi-Fi gratuite ainsi qu’un restaurant sur place. Toutes les chambres sont dotées d’un bureau, d’un coffre-fort, d’un plateau/bouilloire et d’une télévision par satellite à écran LCD. La salle de bains privative est pourvue d’une baignoire ainsi que d’un sèche-cheveux. Chaque jour, un petit-déjeuner buffet composé de plats sucrés et salés tels que des croissants, de la baguette, du pain multigrains, des pommes, des produits laitiers, de la charcuterie, des œufs brouillés ainsi que du bacon est servi sur demande. Pour le déjeuner et le dîner, vous pourrez profiter d’un menu de saison à la carte, du lundi au vendredi. La réception est ouverte 24h/24. Cet hôtel se trouve à 2 km du Moulin Rouge, dans le célèbre quartier de Montmartre. Sur place, vous disposerez d’un parking souterrain privé La station de métro et gare RER Porte de Clichy vous permettra de rejoindre directement la tour Eiffel, les Champs-Élysées et la cathédrale Notre-Dame.  Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  Chaîne hôtelière/marque:B&B Hotels", https://www.booking.com/hotel/fr/parisboulevardberthier.fr.html?label=gen173nr-1FCAMoTTjjAkgNWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBAogCAagCA7gCkuqqlgbAAgHSAiRmYjcyNzhiZC1kZDg2LTRlOTAtOTcwZi1iMjFkNjkyZGJkOWLYAgXgAgE&sid=1b0b1ea9085c05c4244ffa6130b1802b,Paris,48.89431407,2.31234401
286,ibis Styles Paris Bercy,7.7,"L’ibis Styles Paris Bercy est situé en face de l’Accor Hôtels Arena, à 200 mètres de l’arrêt de métro Bercy et à 500 mètres de la gare de Lyon. Vous bénéficierez gratuitement d’une connexion Wi-Fi. Les chambres insonorisées de l’ibis Styles Paris Bercy affichent une décoration moderne et élégante. Les chambres comportent la climatisation, une télévision par satellite à écran plat et une salle de bains privative. L'ibis Styles Paris Bercy est implanté au calme, dans le parc de Bercy, à seulement 5 minutes à pied de la Seine et du centre commercial Bercy Village. La place de la Bastille est accessible en 25 minutes de marche. L’établissement sert un petit-déjeuner buffet continental tous les matins de 6h30 à 10h00 du lundi au vendredi et de 6h30 à 11h00 le samedi et le dimanche. Vous pourrez également déguster une boisson au bar. En été, vous pourrez profiter de la terrasse ombragée donnant sur le parc de Bercy. L’établissement possède des distributeurs automatiques de collations et de boissons.  Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  Chaîne hôtelière/marque:ibis Styles", https://www.booking.com/hotel/fr/mercure-paris-bercy.fr.html?label=gen173nr-1FCAMoTTjjAkgNWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBAogCAagCA7gCkuqqlgbAAgHSAiRmYjcyNzhiZC1kZDg2LTRlOTAtOTcwZi1iMjFkNjkyZGJkOWLYAgXgAgE&sid=1b0b1ea9085c05c4244ffa6130b1802b,Paris,48.83841913,2.3810935
287,ibis Budget Paris La Villette 19ème,7.2,"L'ibis Budget Paris La Villette 19ème est situé à 2 minutes à pied du bassin de la Villette et à 2,1 km de la place de la République. Il propose une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Chaque chambre comprend une télévision à écran plat et une salle de bains privative pourvue d’une douche. La réception de l’établissement est ouverte 24h/24. Vous séjournerez à 2,5 km de la basilique du Sacré-Cœur et à 3,2 km du centre Pompidou. Enfin, l’aéroport de Paris-Orly est accessible à 17 km de l’ibis Budget Paris La Villette 19ème. De plus, vous trouverez un parking privé sur place.   Chaîne hôtelière/marque:ibis Budget", https://www.booking.com/hotel/fr/ibis-budget-paris-la-villette.fr.html?label=gen173nr-1FCAMoTTjjAkgNWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBAogCAagCA7gCkuqqlgbAAgHSAiRmYjcyNzhiZC1kZDg2LTRlOTAtOTcwZi1iMjFkNjkyZGJkOWLYAgXgAgE&sid=1b0b1ea9085c05c4244ffa6130b1802b,Paris,48.88466,2.376704
288,citizenM Paris Gare de Lyon,8.5,"Le citizenM Paris Gare de Lyon vous accueille dans le 12e arrondissement de Paris. Offrant une vue sur la Seine, il est situé à proximité de la gare de Lyon. Toutes les chambres sont pourvues de grands lits, d’une douche à effet pluie à jets puissants et d’un iPad permettant de contrôler l’ensemble des équipements du logement. Les hébergements sont également dotés d’un mini-réfrigérateur, d’un sèche-cheveux et d’articles de toilette personnalisés. Une connexion Wi-Fi est disponible gratuitement dans tout l’hôtel. Le petit-déjeuner continental est servi sur un plateau. La réception de l’hôtel est ouverte 24h/24. Vous trouverez également sur place un espace de restauration, le canteenM, proposant notamment des bières à la pression, du café préparé par un barista et les meilleurs cocktails de la ville. Le bar sur le toit offre une vue sur Paris. Le citizenM Paris Gare de Lyon est à 900 mètres de l’opéra Bastille et à 1,3 km de la cathédrale Notre-Dame. L’aéroport le plus proche, celui de Paris-Orly, est implanté à 13 km. Vous pourrez rejoindre directement l’aéroport de Paris-Charles-de-Gaulle en 30 minutes avec le RER B au départ de la station de Châtelet.  C'est le quartier préféré des voyageurs visitant Paris, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  Chaîne hôtelière/marque:CitizenM", https://www.booking.com/hotel/fr/citizenm-paris-gare-de-lyon.fr.html?label=gen173nr-1FCAMoTTjjAkgNWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBAogCAagCA7gCkuqqlgbAAgHSAiRmYjcyNzhiZC1kZDg2LTRlOTAtOTcwZi1iMjFkNjkyZGJkOWLYAgXgAgE&sid=1b0b1ea9085c05c4244ffa6130b1802b,Paris,48.84372622,2.37172722
289,B&B HOTEL Paris Porte des Lilas,7.8,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement B&B HOTEL Paris Porte des Lilas !   pour économiser. Situé dans le 19ème arrondissement de Paris, le B&B Hôtel Porte des Lilas possède une réception ouverte 24h/24, une bagagerie et une terrasse. La station de métro Porte des Lilas, accessible en 5 minutes à pied, assure un accès direct à l'hôtel de ville. Toutes les chambres sont climatisées et disposent d'une armoire, d'un bureau ainsi que d'une télévision à écran plat avec les chaînes beIN Sports. Leur salle de bains privative est pourvue d'une douche. Un petit-déjeuner est servi tous les matins au B&B Hôtel Porte des Lilas. Vous trouverez des restaurants à proximité, et un distributeur automatique de collations est à votre disposition sur place. La réception de l'hôtel est ouverte 24h/24. Vous pourrez profiter d'un parking privé sur place et d'une connexion Wi-Fi disponible gratuitement dans l'ensemble de l'établissement. Le B&B HOTEL Paris Porte des Lilas est situé à 1,7 km du parc des Buttes-Chaumont et à 2 km du cimetière du Père-Lachaise. Le bus 170 vous permettra de vous rendre de l'hôtel au Stade de France en seulement 15 minutes. L'aéroport de Roissy-Charles-de-Gaulle se trouve par ailleurs à 28 km.   Chaîne hôtelière/marque:B&B Hotels", https://www.booking.com/hotel/fr/b-amp-b-porte-des-lilas.fr.html?label=gen173nr-1FCAMoTTjjAkgNWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBAogCAagCA7gCkuqqlgbAAgHSAiRmYjcyNzhiZC1kZDg2LTRlOTAtOTcwZi1iMjFkNjkyZGJkOWLYAgXgAgE&sid=1b0b1ea9085c05c4244ffa6130b1802b,Paris,48.8781877,2.4093032
290,hotelF1 Paris Porte de Châtillon,7.3,"Situé dans le 14ème arrondissement de Paris, à 4 km du jardin du Luxembourg, l'hotelF1 Paris Porte de Châtillon propose une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Les chambres disposent d'une télévision à écran plat et d'un accès à une salle de bains commune. Vous pourrez acheter des serviettes en microfibre moyennant des frais supplémentaires 3 EUR par pièce. L'établissement possède une réception ouverte 24h/24 et des distributeurs automatiques installés dans le hall. Un petit-déjeuner buffet est également servi chaque matin, moyennant un supplément. Enfin, l'hotelF1 Paris Porte de Châtillon se trouve à 5,7 km de la cathédrale Notre-Dame, à 6,2 km de la tour Eiffel et à 12 km de l'aéroport de Paris - Orly.   Chaîne hôtelière/marque:hotelF1", https://www.booking.com/hotel/fr/hotelf1-paris-porte-de-chatillon-paris.fr.html?label=gen173nr-1FCAMoTTjjAkgNWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBAogCAagCA7gCkuqqlgbAAgHSAiRmYjcyNzhiZC1kZDg2LTRlOTAtOTcwZi1iMjFkNjkyZGJkOWLYAgXgAgE&sid=1b0b1ea9085c05c4244ffa6130b1802b,Paris,48.82234006,2.31634179
291,HotelF1 Paris Saint Ouen Marché Aux Puces Rénové,6.4,"Doté d'une connexion Wi-Fi gratuite dans l'ensemble de ses locaux, l'HotelF1 Le Paris Saint Ouen Marché Aux Puces Rénové propose des chambres avec une télévision à écran plat. L'hôtel se trouve à seulement quelques pas du marché aux puces et à 10 minutes à pied de la station de métro Garibaldi. Vous bénéficierez de l’accès à une salle de bains commune. Un petit-déjeuner buffet est servi tous les matins et des distributeurs automatiques sont à votre disposition dans le hall. Vous pourrez acheter des serviettes en microfibre moyennant des frais supplémentaires 3 EUR par pièce. La réception de l’établissement est ouverte 24h/24. Marne-la-Vallée se trouve à 33 km de l'HotelF1. Vous séjournerez à 18 km de Versailles. L’aéroport de Paris-Orly est installé à 19 km.   Chaîne hôtelière/marque:hotelF1", https://www.booking.com/hotel/fr/hotelf1-paris-porte-de-montmartre.fr.html?label=gen173nr-1FCAMoTTjjAkgNWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBAogCAagCA7gCkuqqlgbAAgHSAiRmYjcyNzhiZC1kZDg2LTRlOTAtOTcwZi1iMjFkNjkyZGJkOWLYAgXgAgE&sid=1b0b1ea9085c05c4244ffa6130b1802b,Paris,48.90110629,2.33284406
292,"The Originals City, Hôtel Notre Dame, Rouen",7.5,"L’Hotel The Originals Rouen Notre-Dame vous accueille dans le centre de Rouen, entre la cathédrale et la Seine. Il se trouve à 3 km du stade Kindarena. Les chambres comportent une télévision. En outre, vous bénéficierez gratuitement d’une connexion Wi-Fi. De nombreuses chambres ont été rénovées en 2019. Un petit-déjeuner est également servi chaque matin moyennant des frais supplémentaires. Vous séjournerez à quelques minutes à pied de la cathédrale gothique Notre-Dame, de l’horloge astronomique Gros-Horloge et de l’église Sainte-Jeanne-d'Arc. Veuillez noter que cet établissement n'est pas adapté aux personnes à mobilité réduite.  C'est le quartier préféré des voyageurs visitant Rouen, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  Chaîne hôtelière/marque:The Originals Access", https://www.booking.com/hotel/fr/hotel-notre-dame.fr.html?label=gen173nr-1FCAMoTUIFcm91ZW5IDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApHqqpYGwAIB0gIkNDQ4MWY5YTQtOTdmZi00NjhhLWFiODYtZjAwMDc0YmZkMmQ02AIF4AIB&sid=4082b066e2dcda481e8a215b4133bd76,Rouen,49.4385349,1.09345078
293,Hôtel 1er Consul Rouen,7.8,"L'Hôtel 1er Consul Rouen vous accueille dans le centre-ville de la capitale normande. L'établissement se situe juste en face de la mairie de Rouen et à 3 km du stade Kindarena. Ses chambres sont desservies par un ascenseur et disposent d'une télévision par satellite et d'une connexion Wi-Fi gratuite. Un petit-déjeuner buffet composé de viennoiseries, de charcuterie et d'œufs est servi tous les jours dans la salle à manger de l'hôtel. Vous pourrez également vous détendre devant un verre dans le bar ou dans le salon. L'Hôtel 1er Consul Rouen se trouve à 12 minutes à pied de la gare ferroviaire, à 650 mètres de la cathédrale de Rouen et à 240 mètres de l'église Saint-Maclou.  C'est le quartier préféré des voyageurs visitant Rouen, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/brit-versan.fr.html?label=gen173nr-1FCAMoTUIFcm91ZW5IDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApHqqpYGwAIB0gIkNDQ4MWY5YTQtOTdmZi00NjhhLWFiODYtZjAwMDc0YmZkMmQ02AIF4AIB&sid=4082b066e2dcda481e8a215b4133bd76,Rouen,49.44358481,1.09777585
294,Hotel Dandy Rouen centre,7.9,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Dandy Rouen centre !   pour économiser. Cet hôtel est situé dans le centre de Rouen, à 100 mètres de la place du Vieux-Marché et de l’église Sainte-Jeanne-d’Arc. Décorées dans un style Louis XV, les chambres sont équipées d’une connexion Wi-Fi gratuite. Chaque chambre du Dandy comprend une télévision par câble à écran plat et une salle de bains privative. Tous les matins, vous pourrez savourer un petit-déjeuner servi en chambre ou sous forme de buffet. L’hôtel Dandy se trouve à 10 minutes à pied de la cathédrale Notre-Dame et du musée des Beaux-Arts. La gare de Rouen est accessible en 15 minutes de marche.  C'est le quartier préféré des voyageurs visitant Rouen, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/dandy.fr.html?label=gen173nr-1FCAMoTUIFcm91ZW5IDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApHqqpYGwAIB0gIkNDQ4MWY5YTQtOTdmZi00NjhhLWFiODYtZjAwMDc0YmZkMmQ02AIF4AIB&sid=4082b066e2dcda481e8a215b4133bd76,Rouen,49.44527729,1.0867627
